time,latitude,longitude,depth,mag,Year
2023-02-06T12:13:48.646Z,37.9248,37.3761,17.77,4.7,2023
2023-02-06T12:07:32.722Z,38.0169,36.4016,8.28,4.4,2023
2023-02-06T12:02:11.275Z,38.0582,36.5114,8.516,6,2023
2023-02-06T11:58:37.429Z,38.0509,37.5686,15.351,4.7,2023
2023-02-06T11:55:57.601Z,38.0599,36.6805,7.09,4.3,2023
2023-02-06T11:51:22.063Z,38.016,37.7225,16.818,4.5,2023
2023-02-06T11:50:04.398Z,37.9721,36.3402,5.716,4.5,2023
2023-02-06T11:44:09.385Z,38.1471,38.0506,16.478,4.3,2023
2023-02-06T11:39:41.665Z,38.0622,36.5678,11.405,4.8,2023
2023-02-06T11:35:28.583Z,37.9417,37.351,17.733,4.5,2023
2023-02-06T11:30:44.548Z,38.1794,37.955,11.962,4.1,2023
2023-02-06T11:28:33.812Z,37.9264,36.9995,18.104,4.2,2023
2023-02-06T11:28:01.235Z,37.9321,38.246,13.126,4.3,2023
2023-02-06T11:20:24.969Z,38.0274,37.7493,15.64,4.1,2023
2023-02-06T11:11:40.849Z,37.9593,37.3732,10,4.9,2023
2023-02-06T11:05:35.084Z,38.0752,36.7588,5.968,5.1,2023
2023-02-06T11:04:38.987Z,38.0723,36.6628,15.349,4.2,2023
2023-02-06T11:01:36.485Z,37.8259,37.4436,13.77,4.8,2023
2023-02-06T10:56:24.688Z,37.9728,37.3801,10,4.6,2023
2023-02-06T10:55:02.401Z,38.6244,37.3766,10,4.3,2023
2023-02-06T10:51:29.991Z,38.0913,38.0486,10,5.7,2023
2023-02-06T10:50:56.892Z,37.6189,37.9263,10,4.6,2023
2023-02-06T10:47:41.873Z,38.0443,36.644,10,4.7,2023
2023-02-06T10:46:56.782Z,38.039,36.8385,10,4.7,2023
2023-02-06T10:44:46.950Z,38.034,37.7967,11.982,4.6,2023
2023-02-06T10:35:58.161Z,38.0249,37.8023,10,5.8,2023
2023-02-06T10:32:08.932Z,37.9962,37.2033,14.057,5.4,2023
2023-02-06T10:26:46.742Z,38.0315,38.0984,10,6,2023
2023-02-06T10:24:49.640Z,38.008,37.2108,13.11,7.5,2023
2023-02-06T10:07:31.339Z,35.8319,36.162,10,4.6,2023
2023-02-06T09:48:45.420Z,38.8229,39.4835,16.043,4.4,2023
2023-02-06T09:36:17.151Z,37.3147,36.7946,11.367,4.3,2023
2023-02-06T09:23:45.448Z,36.9214,36.427,10,4.6,2023
2023-02-06T09:21:01.495Z,37.7583,37.9812,17.065,4.5,2023
2023-02-06T08:58:34.938Z,38.0402,38.2553,11.354,4.5,2023
2023-02-06T08:52:37.361Z,37.4633,37.2102,10,4.8,2023
2023-02-06T08:26:39.492Z,36.1795,35.9229,10,4,2023
2023-02-06T08:12:52.583Z,35.6075,35.3088,10,4.4,2023
2023-02-06T08:01:47.818Z,36.6219,36.4225,10,4.5,2023
2023-02-06T07:54:39.189Z,35.5907,35.5841,10,4.3,2023
2023-02-06T07:41:14.046Z,37.8718,38.0812,10,4.6,2023
2023-02-06T07:29:40.592Z,35.6445,35.5034,10,4.5,2023
2023-02-06T07:24:13.862Z,36.7978,36.2602,10,4.3,2023
2023-02-06T07:10:09.617Z,36.595,36.3297,10,4.2,2023
2023-02-06T07:08:32.392Z,36.7139,36.4459,11.457,4.5,2023
2023-02-06T06:54:57.492Z,37.6539,37.392,10,4.8,2023
2023-02-06T06:27:52.742Z,38.0564,38.2173,10,4.5,2023
2023-02-06T06:26:28.168Z,37.3961,37.1506,10,4.6,2023
2023-02-06T06:18:02.484Z,38.1199,38.3761,10,4.4,2023
2023-02-06T06:14:38.909Z,37.4072,36.9513,10,4.3,2023
2023-02-06T05:55:49.697Z,37.9201,38.4457,10,4.5,2023
2023-02-06T05:44:55.583Z,36.3265,36.4042,10,4.4,2023
2023-02-06T05:43:49.888Z,36.2606,36.2043,10,4.6,2023
2023-02-06T05:40:38.044Z,37.9116,38.2366,19.278,4.5,2023
2023-02-06T05:36:33.636Z,36.2975,36.2085,13.032,4.6,2023
2023-02-06T05:35:21.339Z,36.4188,36.2183,10,4.4,2023
2023-02-06T05:33:10.998Z,38.0957,38.2361,15.345,4.6,2023
2023-02-06T05:31:22.169Z,38.0053,38.042,10,4.4,2023
2023-02-06T05:22:44.551Z,37.3082,37.7106,10,4.4,2023
2023-02-06T05:19:48.566Z,38.0197,38.3054,10,4.1,2023
2023-02-06T05:16:55.953Z,37.7999,37.7821,10,4.1,2023
2023-02-06T05:12:52.692Z,37.4966,37.1888,5.336,4.4,2023
2023-02-06T05:04:31.901Z,37.3768,37.0793,11.165,4.2,2023
2023-02-06T05:01:50.591Z,37.7898,37.8568,16.551,4.6,2023
2023-02-06T04:56:05.491Z,37.4609,37.1603,16.174,4.5,2023
2023-02-06T04:47:57.170Z,36.7176,36.4733,10,4.5,2023
2023-02-06T04:39:47.868Z,37.7907,37.4444,17.034,4.3,2023
2023-02-06T04:31:23.899Z,36.3649,36.4413,10,4.4,2023
2023-02-06T04:31:02.298Z,37.2919,36.8854,12.932,4.3,2023
2023-02-06T04:24:45.154Z,37.555,37.2001,13.385,4.1,2023
2023-02-06T04:18:46.986Z,38.1845,38.5342,16.416,5,2023
2023-02-06T04:16:49.374Z,37.5236,37.2784,11.788,4.5,2023
2023-02-06T04:14:17.612Z,38.1847,38.6102,9.958,4.4,2023
2023-02-06T04:05:56.670Z,37.0844,36.9133,12.1,4.2,2023
2023-02-06T04:05:15.992Z,37.7658,37.4588,10,4.1,2023
2023-02-06T04:04:22.647Z,37.8315,37.3919,5.017,4.4,2023
2023-02-06T03:58:19.868Z,36.6427,36.426,10,4.3,2023
2023-02-06T03:55:10.580Z,37.3982,36.8946,10,4.2,2023
2023-02-06T03:54:00.586Z,37.7604,37.4251,14.46,4.3,2023
2023-02-06T03:45:48.353Z,38.1656,38.65,16.431,4.8,2023
2023-02-06T03:41:28.306Z,37.2442,37.1335,15.704,4.3,2023
2023-02-06T03:35:39.215Z,38.2368,38.5132,9.221,4.2,2023
2023-02-06T03:30:00.256Z,37.0297,36.7506,10,4.2,2023
2023-02-06T03:28:45.962Z,38.0773,38.5775,16.819,4.4,2023
2023-02-06T03:24:30.161Z,37.9268,37.8357,5.884,4.4,2023
2023-02-06T03:22:44.992Z,38.1446,38.558,12.514,4.3,2023
2023-02-06T03:19:15.155Z,37.733,37.4257,10,4,2023
2023-02-06T03:16:16.646Z,38.0715,38.4951,17.34,4.3,2023
2023-02-06T03:12:11.339Z,37.5003,37.3267,3.572,4.5,2023
2023-02-06T03:10:20.089Z,37.7127,37.8001,16.08,4.4,2023
2023-02-06T03:04:45.269Z,38.1742,38.482,16.696,4.7,2023
2023-02-06T03:02:18.228Z,37.9204,37.7822,10,4.4,2023
2023-02-06T03:01:14.387Z,38.1475,38.435,14.043,4.1,2023
2023-02-06T02:56:51.520Z,38.8297,38.8005,14.19,4.4,2023
2023-02-06T02:54:00.446Z,36.7084,36.3519,10,4.7,2023
2023-02-06T02:52:14.949Z,38.5461,40.4563,12.85,4.2,2023
2023-02-06T02:43:47.299Z,36.8497,36.3895,10,4.2,2023
2023-02-06T02:38:44.305Z,37.8697,38.3908,10,4.2,2023
2023-02-06T02:34:51.505Z,37.0822,37.0363,10,4.7,2023
2023-02-06T02:34:18.119Z,37.4941,37.2266,14.637,4.3,2023
2023-02-06T02:33:28.446Z,38.1084,38.495,17.891,4.4,2023
2023-02-06T02:32:08.686Z,37.5639,37.1467,17.393,4.5,2023
2023-02-06T02:31:26.171Z,37.4137,36.8216,12.112,4.5,2023
2023-02-06T02:28:43.721Z,37.4292,36.9502,8.01,4.1,2023
2023-02-06T02:23:14.336Z,37.1816,36.9658,11.359,5.3,2023
2023-02-06T02:21:20.561Z,37.4358,37.0658,14.349,4.2,2023
2023-02-06T02:17:40.715Z,37.1024,36.7301,12.201,4.8,2023
2023-02-06T02:16:09.128Z,37.4468,37.0449,10,4.2,2023
2023-02-06T02:13:40.815Z,37.2863,36.8539,10,4.2,2023
2023-02-06T02:11:48.911Z,37.9265,38.2237,16.711,4.1,2023
2023-02-06T02:10:16.832Z,38.1562,38.5195,14.253,4.4,2023
2023-02-06T02:06:23.457Z,37.9227,38.0613,10,5,2023
2023-02-06T02:03:37.341Z,37.7712,37.9141,16.929,5.3,2023
2023-02-06T02:01:45.687Z,37.3512,37.095,10.502,4.8,2023
2023-02-06T02:01:18.994Z,37.7238,37.8026,16.202,4.5,2023
2023-02-06T01:58:23.118Z,37.0302,36.6208,10,5.1,2023
2023-02-06T01:57:26.332Z,35.1453,35.3142,10,4.7,2023
2023-02-06T01:56:29.834Z,37.7175,37.3615,10,4.3,2023
2023-02-06T01:55:41.029Z,37.2073,36.5988,10,4.4,2023
2023-02-06T01:54:36.565Z,36.3603,36.1708,10,4.4,2023
2023-02-06T01:51:43.490Z,37.4756,37.1578,7.445,4.7,2023
2023-02-06T01:51:19.056Z,36.7205,36.6192,10,4.5,2023
2023-02-06T01:50:10.207Z,38.2407,38.7424,15.123,4.8,2023
2023-02-06T01:48:12.210Z,37.9828,38.1435,10,4.9,2023
2023-02-06T01:47:43.761Z,38.6055,40.5767,11.35,4.6,2023
2023-02-06T01:41:15.211Z,37.9792,38.5117,14.252,4.6,2023
2023-02-06T01:40:48.558Z,36.6696,36.4767,10,4.7,2023
2023-02-06T01:36:27.357Z,36.9921,36.6832,10,5.6,2023
2023-02-06T01:28:15.784Z,37.1893,36.8929,9.797,6.7,2023
2023-02-06T01:26:50.804Z,37.2244,36.9975,10,5.7,2023
2023-02-06T01:17:34.332Z,37.2302,37.019,10,7.8,2023
2023-02-03T11:05:09.361Z,37.2003,36.4998,10,4.2,2023
2023-01-29T16:12:38.398Z,35.7692,35.7431,10,4.3,2023
2023-01-24T05:59:29.165Z,35.1548,31.2583,10,4.1,2023
2023-01-21T13:31:57.963Z,34.7103,36.3823,10,4.3,2023
2023-01-20T05:37:23.862Z,36.089,31.6537,87.455,4.2,2023
2023-01-18T13:30:47.860Z,36.9911,36.1694,10,4.1,2023
2023-01-15T03:36:28.029Z,38.4311,39.156,10,4.7,2023
2023-01-12T20:40:48.851Z,35.5003,36.6702,10,4.4,2023
2022-12-28T02:11:01.878Z,34.7002,32.1847,10,4,2022
2022-12-23T17:23:31.395Z,37.1006,37.0917,25.656,4.1,2022
2022-12-18T18:13:09.293Z,36.392,36.4912,10,4.6,2022
2022-11-29T21:29:31.833Z,37.0273,30.6936,6.465,3.1,2022
2022-11-24T00:33:37.625Z,34.8439,32.6083,10,4.3,2022
2022-11-19T07:16:55.384Z,34.8077,32.663,10,4.2,2022
2022-11-02T17:41:23.230Z,35.9595,30.9178,52.321,4.8,2022
2022-10-20T17:14:03.438Z,37.4183,37.142,10,4.1,2022
2022-10-20T11:34:59.790Z,37.3677,37.2943,10,4.3,2022
2022-10-18T03:31:22.370Z,38.3019,39.0543,10,4,2022
2022-10-12T23:09:22.954Z,34.5088,29.0285,29.139,4.1,2022
2022-10-11T15:48:46.359Z,37.2612,36.2339,10,5,2022
2022-10-01T05:41:14.694Z,39.602,40.5212,3.106,4.3,2022
2022-09-29T21:49:03.375Z,39.5387,40.5292,10,4.3,2022
2022-09-18T09:50:49.967Z,34.8834,32.131,10,4.3,2022
2022-09-16T20:30:36.774Z,39.3672,40.7044,10.924,4.8,2022
2022-08-30T20:42:30.165Z,35.0991,31.9644,10,4.5,2022
2022-08-27T04:47:50.281Z,35.6642,30.2271,31.73,4,2022
2022-08-24T05:30:20.432Z,35.6825,29.8301,10,4.4,2022
2022-08-13T03:50:46.570Z,37.4826,37.0408,10,4.2,2022
2022-08-07T08:02:02.227Z,36.1379,29.697,37.627,4.3,2022
2022-08-03T10:05:28.334Z,36.1028,30.9478,81.804,4.2,2022
2022-08-02T00:37:18.069Z,39.4721,41.2253,2.283,4.2,2022
2022-07-26T06:11:00.782Z,37.363,37.0592,10,4,2022
2022-07-16T20:44:02.759Z,36.4826,31.0733,67.46,4.2,2022
2022-06-29T19:04:35.835Z,39.1434,37.7879,8.07,4.4,2022
2022-06-11T02:05:54.232Z,36.0321,31.4165,62.57,4.3,2022
2022-06-10T01:40:21.404Z,34.8354,33.8695,47.15,5,2022
2022-05-31T15:45:45.389Z,38.9782,29.7287,5.89,4.3,2022
2022-05-27T12:49:33.595Z,39.483,40.7909,14.57,4.1,2022
2022-04-26T20:02:20.155Z,34.7958,32.5434,10,4.2,2022
2022-04-26T19:11:33.836Z,34.7493,32.4322,10,4.9,2022
2022-04-14T13:36:14.052Z,35.7114,30.0192,30.85,4.3,2022
2022-04-10T15:49:44.930Z,38.2131,38.7501,10,4,2022
2022-04-09T14:02:15.496Z,38.1155,38.6617,10,5.3,2022
2022-04-01T05:34:05.029Z,37.4062,35.1184,10,4.2,2022
2022-03-28T05:39:44.445Z,36.0814,31.1221,71.21,4,2022
2022-03-14T12:38:19.900Z,38.1754,38.4545,7.93,4.2,2022
2022-02-02T21:03:48.327Z,35.0634,31.8203,26.39,5.3,2022
2022-01-31T09:30:36.617Z,37.9265,32.098,10,4.5,2022
2022-01-31T06:07:00.573Z,39.0635,40.0681,10,4.6,2022
2022-01-31T00:49:57.323Z,39.1928,40.1586,10,4.7,2022
2022-01-28T03:57:47.440Z,35.0789,31.9346,40.56,4.9,2022
2022-01-17T23:28:57.923Z,39.0484,35.9156,10,4.9,2022
2022-01-11T01:07:48.064Z,35.2267,31.9435,21,6.6,2022
2022-01-05T03:21:16.251Z,36.1445,31.2928,42.99,5.1,2022
2021-11-22T08:31:25.499Z,39.7369,41.8806,10,4.7,2021
2021-11-19T12:40:53.461Z,39.8267,41.9223,6.17,5.1,2021
2021-11-12T09:19:15.325Z,38.1991,38.7832,7,4.8,2021
2021-11-08T23:38:09.568Z,37.8971,32.1059,20.74,4.3,2021
2021-11-08T17:43:21.856Z,37.8434,32.1713,10,5.1,2021
2021-10-27T21:38:28.090Z,38.5818,31.6373,10,4,2021
2021-10-03T07:15:10.408Z,37.528,30.3663,10,4.3,2021
2021-09-17T23:45:30.801Z,37.93,29.3483,10,4.1,2021
2021-09-16T03:05:03.564Z,37.8875,29.4053,10,4.1,2021
2021-09-09T01:42:40.313Z,36.2823,35.7899,10,4,2021
2021-09-07T11:15:00.102Z,36.1165,31.0332,48.62,4.6,2021
2021-09-07T09:42:41.060Z,37.8132,29.688,10,4.2,2021
2021-08-31T11:04:26.926Z,39.0422,30.1894,10,5.1,2021
2021-08-04T12:38:16.864Z,38.9189,35.667,10,4,2021
2021-07-28T12:27:14.444Z,39.289,40.3319,10,4.1,2021
2021-07-25T20:55:06.014Z,37.1114,36.4369,10,4.6,2021
2021-07-25T17:57:29.830Z,37.064,36.4077,10,3.3,2021
2021-07-19T07:39:43.051Z,38.945,35.6174,6.95,4.1,2021
2021-07-19T07:32:52.924Z,38.9412,35.6905,10,4.1,2021
2021-07-18T22:09:22.292Z,34.7738,39.6992,10,4.4,2021
2021-07-10T21:53:27.878Z,40.1215,34.4358,10,4,2021
2021-06-30T03:00:11.097Z,39.0238,29.7084,10,4.3,2021
2021-06-29T03:41:56.615Z,38.4368,39.6178,6.77,4.1,2021
2021-06-25T18:28:37.298Z,39.1868,40.1667,3.07,5.4,2021
2021-06-18T09:38:16.646Z,37.2087,30.8173,105.17,4.1,2021
2021-06-02T06:14:29.536Z,37.5745,36.1435,10,4.2,2021
2021-05-31T06:23:38.660Z,35.0891,32.6954,52.02,4.4,2021
2021-05-25T21:37:54.292Z,39.985,40.1588,10,4.3,2021
2021-05-15T23:06:24.457Z,40.2787,34.4398,4.9,4,2021
2021-03-20T05:52:00.138Z,39.7819,39.0541,10.44,4.2,2021
2021-02-22T22:42:32.845Z,39.6591,37.3333,10,4,2021
2021-02-17T10:02:32.519Z,39.4711,40.3624,10,4.3,2021
2021-02-14T21:08:15.933Z,38.2081,30.039,4.15,4.3,2021
2021-02-09T15:53:57.080Z,38.6436,31.6136,10,4.6,2021
2021-02-09T15:51:56.018Z,38.6079,31.5627,10,4.8,2021
2021-02-07T22:01:18.129Z,39.1136,36.0539,10,4.3,2021
2021-02-02T00:02:45.031Z,39.1013,36.0983,10,4.5,2021
2021-01-26T11:17:40.769Z,36.172,41.062,10,4.9,2021
2021-01-21T14:27:06.745Z,35.0489,33.7163,62.88,5,2021
2021-01-19T00:41:09.131Z,37.021,29.148,10,4.4,2021
2021-01-17T09:24:06.554Z,38.3881,39.2457,10,4.2,2021
2021-01-10T19:53:02.246Z,40.1163,33.2748,10,4.3,2021
2021-01-03T14:17:35.631Z,38.2698,39.0769,5,4.4,2021
2020-12-27T06:37:32.897Z,38.4563,39.2302,9,5.5,2020
2020-12-26T11:09:20.561Z,38.4297,39.2157,10,4.1,2020
2020-12-18T09:24:10.933Z,37.0835,31.1544,107.06,4.3,2020
2020-12-09T19:22:16.279Z,36.5155,36.1143,10,3.4,2020
2020-12-06T01:37:02.684Z,37.0634,34.5138,10,4.2,2020
2020-12-05T12:44:40.454Z,36.0719,31.8808,84.52,5.3,2020
2020-12-03T05:45:19.821Z,37.9458,41.697,10,5,2020
2020-11-30T13:47:05.106Z,35.223,36.9085,13.63,4.4,2020
2020-11-27T08:27:56.609Z,38.1793,38.6406,10,4.6,2020
2020-11-22T14:40:27.066Z,40.2408,40.2274,10,4.6,2020
2020-11-08T09:22:56.243Z,39.3662,40.8045,10,4,2020
2020-10-28T09:16:15.572Z,39.8266,40.2951,10,4.5,2020
2020-09-26T17:48:06.059Z,35.0576,30.6876,10,4,2020
2020-09-24T01:01:26.245Z,38.1232,34.0726,10,4.4,2020
2020-09-21T16:56:48.878Z,37.186,30.7982,105.07,4,2020
2020-09-20T19:08:07.568Z,38.0178,34.0419,10,5.1,2020
2020-09-19T09:30:06.529Z,37.0319,35.8558,10,4.4,2020
2020-09-18T06:54:05.775Z,38.6773,38.0409,5,4.2,2020
2020-09-08T15:06:17.086Z,38.162,38.639,2.1,4.2,2020
2020-09-08T12:39:02.088Z,38.1737,38.676,10,4.2,2020
2020-09-08T10:44:09.556Z,38.0618,38.7769,10,4.7,2020
2020-08-04T18:40:04.876Z,38.2374,38.7315,10,4.5,2020
2020-08-04T15:31:01.267Z,38.2287,38.7559,10,4.3,2020
2020-08-04T13:10:19.917Z,38.2706,38.8458,10,4,2020
2020-08-04T09:37:37.015Z,38.1878,38.698,10,5.6,2020
2020-07-30T02:31:04.617Z,34.9006,32.8851,35,4.1,2020
2020-07-18T19:52:57.499Z,38.2224,38.7249,5.56,4,2020
2020-07-17T21:32:23.233Z,37.3676,36.3699,10,4,2020
2020-07-16T22:33:29.825Z,35.5678,40.594,10,4.2,2020
2020-07-14T08:33:12.966Z,35.5166,31.283,44.75,4.3,2020
2020-07-08T22:39:27.585Z,38.1679,38.5587,10,4,2020
2020-07-08T20:57:55.528Z,38.1382,38.5409,10,4.1,2020
2020-07-06T22:54:47.327Z,35.6505,40.5391,10,4.3,2020
2020-06-17T08:47:15.841Z,37.4927,38.5867,10,4.2,2020
2020-06-16T12:57:42.959Z,39.4341,40.6486,10,4.4,2020
2020-06-15T16:52:37.882Z,39.4398,40.6354,5.7,4.5,2020
2020-06-15T07:14:36.150Z,39.3678,40.7179,10,4.2,2020
2020-06-15T06:51:31.776Z,39.4226,40.7479,10,5.5,2020
2020-06-14T22:40:36.458Z,39.4057,40.7696,10,4.5,2020
2020-06-14T15:09:18.396Z,39.3717,40.7449,10,4.5,2020
2020-06-14T14:34:50.289Z,39.417,40.7508,10,4.5,2020
2020-06-14T14:24:29.501Z,39.4229,40.7073,10,5.9,2020
2020-06-05T18:06:21.607Z,38.2379,38.7587,10,5.1,2020
2020-06-03T05:20:04.388Z,35.105,29.1556,10,4.3,2020
2020-05-22T03:21:13.053Z,39.4705,40.0412,10,4.1,2020
2020-05-03T13:25:26.382Z,38.3148,39.0299,10,4.2,2020
2020-04-30T08:45:36.906Z,38.417,39.173,10,4.3,2020
2020-04-15T08:18:38.002Z,35.8341,35.545,10,4.5,2020
2020-04-15T07:40:05.467Z,35.8628,35.525,10,4.6,2020
2020-04-14T22:37:56.979Z,35.8397,35.4944,10,4.2,2020
2020-04-12T06:38:06.845Z,39.363,40.9212,10,4.2,2020
2020-04-03T18:15:42.603Z,35.9384,35.49,12.73,4.7,2020
2020-03-19T17:53:33.384Z,38.3915,39.0729,10,5.2,2020
2020-03-15T17:27:09.586Z,36.113,31.1272,69.5,4.4,2020
2020-03-15T10:35:33.892Z,37.4505,36.121,10,4.2,2020
2020-03-02T14:52:52.613Z,38.1972,38.8481,5,4.1,2020
2020-02-29T12:29:48.614Z,38.3449,39.2773,10,4.5,2020
2020-02-27T02:08:46.182Z,38.2294,38.685,10,4.6,2020
2020-02-25T23:03:37.816Z,38.3489,38.7972,10,5,2020
2020-02-22T22:26:41.698Z,37.4132,31.4684,12.7,4.7,2020
2020-02-17T11:42:15.895Z,38.3417,39.1144,10,4.3,2020
2020-02-16T16:40:33.303Z,38.2572,38.6898,6.99,4,2020
2020-02-03T22:19:44.163Z,38.4874,39.1359,10,4.3,2020
2020-02-01T00:03:51.347Z,38.3727,39.2739,10,4.2,2020
2020-01-31T23:32:51.609Z,38.4961,39.3382,10,4.7,2020
2020-01-27T16:12:02.215Z,38.3425,39.156,5,4.3,2020
2020-01-26T02:22:49.088Z,38.2467,38.7957,10,4.4,2020
2020-01-25T16:47:00.215Z,38.3906,39.177,10,4.4,2020
2020-01-25T16:44:02.845Z,38.3483,39.1488,10,4.3,2020
2020-01-25T16:30:11.109Z,38.3615,39.1096,10,5.1,2020
2020-01-25T10:14:59.234Z,38.2019,38.7768,10,4.5,2020
2020-01-25T09:39:35.636Z,38.2892,38.8341,10,4.3,2020
2020-01-25T08:40:04.736Z,38.3409,39.2769,10,4.5,2020
2020-01-25T08:21:15.087Z,38.2318,38.7294,10,4.2,2020
2020-01-25T06:07:34.323Z,38.3075,39.1257,3.5,4.4,2020
2020-01-25T00:57:19.759Z,38.3425,39.1165,10,4,2020
2020-01-25T00:48:52.588Z,38.4605,39.1847,10,4.2,2020
2020-01-24T22:01:36.172Z,38.3109,39.1169,10,4.1,2020
2020-01-24T20:45:06.530Z,38.4257,39.1157,10,4.3,2020
2020-01-24T20:42:13.333Z,38.3608,39.0961,10,4.2,2020
2020-01-24T19:49:40.150Z,38.4237,39.1443,10,4.3,2020
2020-01-24T19:03:08.896Z,38.2696,38.7109,10,4.4,2020
2020-01-24T19:00:32.593Z,38.5045,39.205,10,4.3,2020
2020-01-24T18:43:24.444Z,38.4263,39.0449,10,4.3,2020
2020-01-24T18:32:37.265Z,38.4178,39.0847,10,4.4,2020
2020-01-24T18:08:07.074Z,38.4264,39.1881,10,4.8,2020
2020-01-24T17:55:14.147Z,38.4312,39.0609,10,6.7,2020
2020-01-23T03:54:12.928Z,40.163,33.2436,10,4.4,2020
2020-01-23T03:42:47.518Z,40.1303,33.2642,10,4.4,2020
2019-12-28T01:48:38.042Z,35.6228,32.1162,66.69,4.2,2019
2019-12-27T07:02:27.680Z,38.2975,39.0277,10,4.9,2019
2019-12-22T23:58:05.890Z,39.4678,40.1442,10,4.3,2019
2019-11-24T13:33:23.519Z,37.6256,35.8158,12.36,4.5,2019
2019-11-16T18:14:10.539Z,36.7483,30.0363,68.7,4.3,2019
2019-11-01T10:17:04.544Z,36.5015,31.4629,89.46,4.1,2019
2019-10-21T10:30:43.741Z,35.2539,29.5056,38.02,4.1,2019
2019-09-06T08:59:54.815Z,35.8397,31.734,59.39,4.2,2019
2019-09-02T15:46:36.470Z,39.254,40.1372,10,4.3,2019
2019-08-25T18:42:26.586Z,40.0664,32.7625,2.44,3.3,2019
2019-08-20T09:34:54.966Z,36.2128,31.1457,59.39,4.4,2019
2019-08-12T13:34:28.371Z,38.2621,40.9106,9.75,4.1,2019
2019-08-08T11:25:31.104Z,37.935,29.7003,11,5.9,2019
2019-08-08T11:19:37.395Z,37.9404,29.6497,10,4.3,2019
2019-07-24T21:03:23.693Z,37.2454,36.0319,20.63,4.1,2019
2019-07-19T01:33:45.003Z,35.933,31.0864,74.44,4.4,2019
2019-07-15T00:15:27.756Z,40.4007,41.7754,10,4.4,2019
2019-06-19T00:45:34.337Z,39.6191,38.5906,17.35,4.2,2019
2019-05-29T19:42:26.067Z,39.381,39.8208,10,4.3,2019
2019-04-29T12:07:26.873Z,34.1756,36.1655,10,3.4,2019
2019-04-15T20:10:58.839Z,36.2782,35.9639,10,3,2019
2019-04-15T04:41:31.885Z,38.6972,38.0712,10,4.5,2019
2019-04-09T08:22:08.871Z,35.5151,29.9318,10,4.3,2019
2019-04-08T17:38:21.634Z,38.7376,38.0875,10,4.2,2019
2019-04-04T17:31:10.169Z,38.3002,39.1625,10,5.2,2019
2019-04-04T15:01:17.925Z,37.4844,29.3873,4.9,4.3,2019
2019-04-01T01:49:30.631Z,37.4463,29.4135,10,4.4,2019
2019-03-31T11:30:17.785Z,37.5063,29.3787,10,5.1,2019
2019-03-28T04:19:25.260Z,38.715,38.0944,10,3.9,2019
2019-03-27T11:27:04.206Z,37.4258,29.4665,10,4.3,2019
2019-03-25T14:35:34.360Z,37.5238,29.4811,10,4.4,2019
2019-03-25T11:29:26.323Z,38.69,38.0702,10,4.6,2019
2019-03-21T16:41:12.563Z,37.4257,29.4645,9.07,4.3,2019
2019-03-21T05:51:10.692Z,38.7108,38.0339,10,4.4,2019
2019-03-20T17:42:56.276Z,37.3475,29.5593,10,4.3,2019
2019-03-20T12:45:44.527Z,37.4097,29.4682,10,4.2,2019
2019-03-20T06:34:27.835Z,37.4078,29.531,8,5.7,2019
2019-03-18T21:18:28.100Z,34.8572,32.5135,10,3.5,2019
2019-03-07T16:25:39.870Z,35.5821,31.0985,42.04,4.5,2019
2019-02-21T01:06:52.050Z,35.6194,29.4513,35,4.3,2019
2019-02-20T05:35:23.130Z,36.0449,35.8699,10,4,2019
2019-02-05T15:11:51.880Z,36.6132,30.1769,10,4.5,2019
2019-02-02T12:20:37.950Z,37.1561,35.7871,10,4.5,2019
2019-01-01T02:09:36.160Z,39.4228,40.5636,10,4.2,2019
2018-12-27T14:36:50.150Z,39.5562,38.5778,10,4.2,2018
2018-12-21T08:31:12.130Z,35.9775,30.6983,48.91,4.3,2018
2018-12-17T23:53:02.380Z,34.6612,33.0233,10,3.4,2018
2018-12-16T01:30:27.100Z,34.6804,33.0913,10,3.9,2018
2018-12-14T15:27:59.370Z,34.5399,35.6202,10,3.2,2018
2018-12-03T00:16:17.880Z,35.2743,33.1567,51.51,3.8,2018
2018-10-29T12:09:14.160Z,34.48,33.5098,10,4.9,2018
2018-10-26T18:37:44.190Z,36.0561,31.1442,65.14,4.3,2018
2018-10-10T09:08:24.440Z,37.3958,35.8992,10,4.3,2018
2018-10-05T11:32:11.930Z,35.9867,31.6566,70.43,4.5,2018
2018-10-02T15:29:05.160Z,37.6699,37.3967,5,4.6,2018
2018-09-28T00:26:30.640Z,37.0585,30.5049,110.89,4.1,2018
2018-09-12T06:21:48.440Z,36.185,31.0563,50.02,5.3,2018
2018-09-10T23:02:56.060Z,37.2304,30.6131,108.14,5.1,2018
2018-08-19T15:22:14.240Z,37.2897,36.364,10,5.1,2018
2018-08-12T13:42:22.540Z,36.0311,31.3453,35,4.3,2018
2018-08-06T05:19:01.820Z,35.3593,31.3729,40.88,4.3,2018
2018-08-04T07:09:30.150Z,37.4194,36.3668,10,4.2,2018
2018-07-31T14:36:05.810Z,37.0034,36.0799,6.48,4.3,2018
2018-07-23T02:40:24.650Z,37.5295,29.9106,10,4.9,2018
2018-06-10T15:44:18.350Z,36.4087,29.1954,10,4.3,2018
2018-04-26T11:37:43.430Z,37.784,29.4094,10,4.1,2018
2018-04-24T00:34:31.180Z,37.5963,38.5142,10,5.2,2018
